Type,Date,Set Time,Title,Amount,Currency,Exchange Rate,Category Group Name,Category,Account,Notes,Labels,Status
Expense,2020-09-25 17:16:42,17:16,Groceries,-3.09,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Transfer,2020-09-25 17:12:06,17:12,Transfer,-256.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Transfer,2020-09-25 17:12:06,17:12,Transfer,256.00,EUR,1.0000000000,(Transfer),(Transfer),Trading 212,,,Reconciled
Transfer,2020-09-25 17:06:13,17:06,Transfer,-250.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-25 17:06:13,17:06,Transfer,250.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-09-25 13:20:38,13:20,Eating out,-7.74,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Income,2020-09-25 10:59:57,10:59,Salary,955.40,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Expense,2020-09-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Income,2020-09-25 08:12:33,08:12,Meal allowance,165.00,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Transfer,2020-09-25 07:00:42,07:00,Savings,-90.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-25 07:00:42,07:00,Savings,90.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-09-25 07:00:22,07:00,Annual expenses,-60.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-25 07:00:22,07:00,Annual expenses,60.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2020-09-24 18:44:47,18:44,Groceries,-5.14,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Expense,2020-09-24 12:47:12,12:47,Eating out,-8.60,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-09-23 08:57:31,08:57,Coffee,-0.20,EUR,1.0000000000,Food,Coffee,Cash,,,Reconciled
Expense,2020-09-22 19:04:49,19:04,Groceries,-14.98,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Transfer,2020-09-22 19:00:26,19:00,Transfer,-40.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Transfer,2020-09-22 19:00:26,19:00,Transfer,40.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-21 19:40:32,19:40,Groceries,-7.15,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Transfer,2020-09-21 19:10:13,19:10,Transfer,-24.50,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-09-21 19:10:13,19:10,Transfer,24.50,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-21 13:26:47,13:26,Groceries,-0.14,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-09-21 12:45:34,12:45,Eating out,-5.78,EUR,1.0000000000,Food,Eating out,Cash,,,Reconciled
Expense,2020-09-21 10:18:42,10:18,SMAS,7.64,EUR,1.0000000000,Housing,Water,Splitwise,,,Reconciled
Expense,2020-09-20 21:35:23,21:35,Bolt,-5.51,EUR,1.0000000000,Transportation,Public transport,Boost,Bolt Porto,,Reconciled
Transfer,2020-09-20 20:18:59,20:18,Transfer,-10.35,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-20 20:18:59,20:18,Transfer,10.35,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Transfer,2020-09-20 20:18:51,20:18,Transfer,-10.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-09-20 20:18:51,20:18,Transfer,10.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-19 17:24:44,17:24,Groceries split,-2.64,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Transfer,2020-09-19 14:05:00,14:05,Transfer,-1.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-19 14:05:00,14:05,Transfer,1.00,EUR,1.0000000000,(Transfer),(Transfer),Trading 212,,,Reconciled
Transfer,2020-09-18 21:06:22,21:06,Transfer,-1.00,EUR,1.0000000000,(Transfer),(Transfer),Trading 212,,,Reconciled
Transfer,2020-09-18 21:06:22,21:06,Transfer,1.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-09-18 15:35:18,15:35,Gifts,-2.45,EUR,1.0000000000,Personal,Personal Gifts,Cash,Cabo calculadora,,Reconciled
Expense,2020-09-18 15:34:56,15:34,Gifts,-8.21,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Envio calculadora,,Reconciled
Transfer,2020-09-17 13:16:36,13:16,Transfer,-1.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Transfer,2020-09-17 13:16:36,13:16,Transfer,1.00,EUR,1.0000000000,(Transfer),(Transfer),Trading 212,,,Reconciled
Transfer,2020-09-16 07:00:54,07:00,Netflix,-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-16 07:00:54,07:00,Netflix,14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-09-16 07:00:28,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Income,2020-09-15 22:19:05,22:19,Capital Gains,35.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2020-09-15 09:57:28,09:57,Capital Gains,8.88,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-09-15 09:00:58,09:00,Internet,-15.00,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-09-14 19:50:24,19:50,Gifts,-7.45,EUR,1.0000000000,Personal,Personal Gifts,Splitwise,,,Reconciled
Transfer,2020-09-14 19:32:53,19:32,Transfer,-40.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Transfer,2020-09-14 19:32:53,19:32,Transfer,40.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-14 19:31:41,19:31,Teclado,30.00,EUR,1.0000000000,Personal,Personal Gifts,Cash,,,Reconciled
Expense,2020-09-14 11:17:47,11:17,Eating out,-9.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-09-12 20:47:32,20:47,Rack and u-lock,-67.82,EUR,1.0000000000,Transportation,Bicycle,ActivoBank,Rack and u-lock,,Reconciled
Transfer,2020-09-12 13:53:58,13:53,Transfer,-50.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-09-12 13:53:58,13:53,Transfer,50.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-12 11:16:24,11:16,Personal gifts,-18.00,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Casio,,Reconciled
Expense,2020-09-11 23:03:39,23:03,Fuel,-19.04,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2020-09-11 22:14:31,22:14,Eating Out - split,10.80,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-09-11 22:14:11,22:14,Eating out,-21.60,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-09-11 11:38:25,11:38,Amazon,-0.20,EUR,1.0000000000,Transportation,Bicycle,ActivoBank,,,Reconciled
Expense,2020-09-11 11:37:40,11:37,Capa,-14.99,EUR,1.0000000000,Others,Gifts,ActivoBank,,,Reconciled
Income,2020-09-09 19:14:14,19:14,Capital Gains/Dividends,-15.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2020-09-08 14:04:40,14:04,Adjustment,67.92,EUR,1.0000000000,Others,Others,Cash,Account Adjustment,,Reconciled
Transfer,2020-09-08 00:29:02,00:29,Transfer,0.13,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2020-09-07 23:17:28,23:17,Capital Gains/Dividends,11.80,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Transfer,2020-09-07 23:12:24,23:12,Transfer,2.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-07 19:25:28,19:25,Electricity,27.45,EUR,1.0000000000,Housing,Electricity,Splitwise,,,Reconciled
Expense,2020-09-07 19:25:00,19:25,Electricity,-54.89,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Income,2020-09-07 13:36:14,13:36,Capital Gains/Dividends,18.44,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2020-09-07 09:40:32,09:40,Capital Gains/Dividends,-51.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-09-06 20:07:53,20:07,Groceries split,5.10,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-09-06 20:07:37,20:07,Groceries,-10.21,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Expense,2020-09-06 13:19:08,13:19,Groceries split,3.26,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-09-06 13:18:48,13:18,Groceries,-6.52,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Expense,2020-09-05 19:23:36,19:23,Capa,14.99,EUR,1.0000000000,Others,Gifts,Splitwise,,,Reconciled
Expense,2020-09-05 01:06:38,01:06,Groceries split,9.41,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-09-05 01:06:20,01:06,Groceries,-18.82,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Income,2020-09-04 10:18:38,10:18,Capital Gains/Dividends,2.59,EUR,1.0000000000,Investments,Capital Gains,Housers,,,Reconciled
Expense,2020-09-03 20:23:54,20:23,Personal gifts,115.00,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Citizen,,Reconciled
Income,2020-09-03 12:33:37,12:33,Capital Gains/Dividends,0.03,EUR,1.0000000000,Investments,Capital Gains,Mintos,,,Reconciled
Transfer,2020-09-02 14:56:08,14:56,Transfer,-100.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-02 14:56:08,14:56,Transfer,100.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Transfer,2020-09-02 14:53:08,14:53,Transfer,-25.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-09-02 14:53:08,14:53,Transfer,25.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-02 14:52:58,14:52,Transfer,-25.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Transfer,2020-09-02 14:52:58,14:52,Transfer,25.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-02 13:01:07,13:01,Ikea,-15.49,EUR,1.0000000000,Housing,Furniture,Splitwise,,,Reconciled
Expense,2020-09-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-09-01 11:51:18,11:51,Comissão,-0.30,EUR,1.0000000000,Others,Others,Black Plus,,,Reconciled
Transfer,2020-09-01 11:48:20,11:48,Transfer,-264.74,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-09-01 11:48:20,11:48,Transfer,264.74,EUR,1.0000000000,(Transfer),(Transfer),Black Plus,,,Reconciled
Transfer,2020-09-01 11:47:41,11:47,Transfer,-100.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Transfer,2020-09-01 11:47:41,11:47,Transfer,100.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-09-01 10:00:15,10:00,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Transfer,2020-08-31 20:51:21,20:51,Transfer,-1.24,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Transfer,2020-08-31 20:51:21,20:51,Transfer,1.24,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2020-08-31 15:18:27,15:18,Capital Gains/Dividends,0.65,EUR,1.0000000000,Investments,Capital Gains,Mintos,,,Reconciled
Expense,2020-08-29 20:19:08,20:19,Eating out,-19.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-08-29 20:18:22,20:18,Groceries split,12.84,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-29 19:55:36,19:55,Groceries,-25.69,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Income,2020-08-27 09:29:43,09:29,Capital Gains/Dividends,151.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-08-26 19:51:42,19:51,Fuel,-18.93,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Income,2020-08-26 13:38:25,13:38,Pension fund,35.40,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Expense,2020-08-26 10:41:19,10:41,Groceries,-8.56,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-25 19:10:13,19:10,Pastilhas,-46.00,EUR,1.0000000000,Transportation,Motorcycle maintenance,ActivoBank,,,Reconciled
Expense,2020-08-25 19:09:55,19:09,Tires,-254.00,EUR,1.0000000000,Transportation,Motorcycle maintenance,ActivoBank,,,Reconciled
Transfer,2020-08-25 10:47:04,10:47,Transfer,-200.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-25 10:47:04,10:47,Transfer,200.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Income,2020-08-25 10:44:11,10:44,Salary,37.50,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Income,2020-08-25 10:38:24,10:38,Salary,922.40,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Expense,2020-08-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Transfer,2020-08-25 07:00:42,07:00,Savings,-75.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-25 07:00:42,07:00,Savings,75.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-08-25 07:00:22,07:00,Annual expenses,-82.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-25 07:00:22,07:00,Annual expenses,82.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2020-08-21 20:17:46,20:17,Eating Out - split,-7.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-08-21 18:38:00,18:38,Maintenance,-76.66,EUR,1.0000000000,Transportation,Motorcycle maintenance,ActivoBank,,,Reconciled
Expense,2020-08-20 15:15:54,15:15,Book,-16.01,EUR,1.0000000000,Personal,Education,Boost,,,Reconciled
Transfer,2020-08-20 15:14:25,15:14,Transfer,-15.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-20 15:14:25,15:14,Transfer,15.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Income,2020-08-20 13:11:04,13:11,Gifts,100.00,EUR,1.0000000000,Others,Gifts,ActivoBank,,,Reconciled
Income,2020-08-20 13:01:30,13:01,Capital Gains/Dividends,46.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2020-08-19 19:30:10,19:30,Cashback,6.01,EUR,1.0000000000,Others,Cashback,Black Plus,,,Reconciled
Expense,2020-08-18 18:10:45,18:10,SMAS,-14.40,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2020-08-17 12:39:49,12:39,Eating out,-13.76,EUR,1.0000000000,Food,Eating out,Splitwise,Amélia,,Reconciled
Transfer,2020-08-16 18:09:42,18:09,Transfer,-200.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2020-08-16 18:09:42,18:09,Transfer,200.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-08-16 18:08:40,18:08,Adjustment,-0.01,EUR,1.0000000000,Others,Others,Splitwise,Account Adjustment,,Reconciled
Expense,2020-08-16 17:59:04,17:59,Gifts,9.00,EUR,1.0000000000,Others,Gifts,Splitwise,,,Reconciled
Expense,2020-08-16 17:58:11,17:58,Gifts,2.25,EUR,1.0000000000,Others,Gifts,Splitwise,,,Reconciled
Expense,2020-08-16 17:56:21,17:56,Groceries split,4.31,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-16 17:56:11,17:56,Groceries,-8.61,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Expense,2020-08-16 17:15:57,17:15,Groceries,8.67,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-16 17:15:49,17:15,Groceries,-17.35,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-16 14:52:12,14:52,Gifts,-4.50,EUR,1.0000000000,Others,Gifts,ActivoBank,,,Reconciled
Expense,2020-08-16 14:52:04,14:52,Gifts,-17.99,EUR,1.0000000000,Others,Gifts,ActivoBank,,,Reconciled
Transfer,2020-08-16 07:00:54,07:00,Netflix,-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-16 07:00:54,07:00,Netflix,14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-08-16 07:00:28,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2020-08-15 17:17:29,17:17,Groceries,-4.67,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-15 12:43:07,12:43,Groceries split,8.58,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-15 12:43:00,12:43,Groceries,-17.15,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-15 10:00:58,10:00,Internet,-15.00,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-08-14 20:14:11,20:14,Eating out,-2.00,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2020-08-14 19:47:48,19:47,Fuel,-21.06,EUR,1.0000000000,Transportation,Fuel,Black Plus,,,Reconciled
Expense,2020-08-13 20:24:09,20:24,Groceries split,1.30,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-13 20:24:02,20:24,Groceries,-2.59,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-12 19:59:08,19:59,Groceries split,4.34,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-12 19:58:45,19:58,Groceries,-8.67,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-11 10:51:14,10:51,Electricity,21.77,EUR,1.0000000000,Housing,Electricity,Splitwise,,,Reconciled
Expense,2020-08-11 10:50:02,10:50,Electricity,-43.54,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Income,2020-08-10 19:00:33,19:00,Adjustment,4.74,EUR,1.0000000000,Others,Others,Splitwise,Account Adjustment,,Reconciled
Expense,2020-08-10 18:58:55,18:58,Toiletries,9.82,EUR,1.0000000000,Personal,Toiletries,Splitwise,,,Reconciled
Expense,2020-08-10 18:54:59,18:54,Groceries,-0.86,EUR,1.0000000000,Food,Groceries,Cash,,,Reconciled
Expense,2020-08-10 09:47:56,09:47,Personal gifts,-650.00,EUR,1.0000000000,Personal,Personal Gifts,Boost,Longines hydroconquest,,Reconciled
Transfer,2020-08-10 09:47:41,09:47,Transfer,-545.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-10 09:47:41,09:47,Transfer,545.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2020-08-09 21:19:29,21:19,Groceries split,17.30,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-08-09 21:19:20,21:19,Groceries,-34.60,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-08 20:05:42,20:05,Fuel,-44.52,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Transfer,2020-08-08 00:20:53,00:20,Transfer,-20.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-08-08 00:20:53,00:20,Transfer,20.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Expense,2020-08-07 19:12:01,19:12,Toiletries,-19.64,EUR,1.0000000000,Personal,Toiletries,ticket,"Skip, sabão, giletes",,Reconciled
Expense,2020-08-07 17:21:58,17:21,SMAS,7.20,EUR,1.0000000000,Housing,Water,Splitwise,,,Reconciled
Income,2020-08-07 10:00:36,10:00,Capital Gains/Dividends,102.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Transfer,2020-08-06 16:35:41,16:35,Transfer,-650.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Transfer,2020-08-06 16:35:41,16:35,Transfer,650.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2020-08-05 10:01:49,10:01,Seguro,-193.14,EUR,1.0000000000,Transportation,Motorcycle Insurance,ActivoBank,,,Reconciled
Income,2020-08-03 10:42:35,10:42,Interest,1.02,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2020-08-03 10:41:42,10:41,Capital Gains/Dividends,42.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-08-03 10:39:55,10:39,Lavagem mota,-2.00,EUR,1.0000000000,Transportation,Motorcycle maintenance,Cash,,,Reconciled
Expense,2020-08-03 10:33:26,10:33,Housing,-19.90,EUR,1.0000000000,Housing,House Maintenance/equipment,ActivoBank,Filtros aspirador,,Reconciled
Expense,2020-08-03 10:30:15,10:30,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Expense,2020-08-02 16:58:09,16:58,Groceries,-15.99,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2020-08-02 16:10:18,16:10,Furniture,-11.94,EUR,1.0000000000,Housing,Furniture,Splitwise,Pesticida e anti-bichos ,,Reconciled
Expense,2020-08-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2020-08-01 19:50:56,19:50,Groceries,-9.56,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Transfer,2020-08-01 15:18:09,15:18,Transfer,-225.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Transfer,2020-08-01 15:18:09,15:18,Transfer,225.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2020-08-01 15:15:34,15:15,Adjustment,0.01,EUR,1.0000000000,Others,Others,Splitwise,Account Adjustment,,Reconciled
Expense,2020-07-31 08:38:05,08:38,Appointment,-110.00,EUR,1.0000000000,Health,Appointments,ActivoBank,,,Reconciled
Expense,2020-07-30 11:22:07,11:22,Eating Out - split,-9.75,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2020-07-29 20:52:07,20:52,Groceries split,27.58,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2020-07-29 20:51:48,20:51,Groceries,-55.15,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Income,2020-07-27 13:37:58,13:37,Pension fund,35.40,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Income,2020-07-27 12:21:28,12:21,Capital Gains/Dividends,-140.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2020-07-26 17:41:46,17:41,Eating out,-6.95,EUR,1.0000000000,Food,Eating out,ticket,,,Reconciled
Expense,2020-07-25 18:47:04,18:47,Furniture,-9.00,EUR,1.0000000000,Housing,Furniture,ActivoBank,,,Reconciled
Transfer,2020-07-25 07:00:42,07:00,Savings,-75.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2020-07-25 07:00:42,07:00,Savings,75.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Expense,2020-07-24 17:45:41,17:45,Adjustment,-30.25,EUR,1.0000000000,Others,Others,Splitwise,Account Adjustment,,Reconciled
Expense,2020-07-24 17:41:22,17:41,Medicines,4.90,EUR,1.0000000000,Health,Medicines,Splitwise,,,Reconciled
Expense,2020-07-24 17:36:52,17:36,Groceries split,2.33,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
